year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
2022,34,สระบุรี,231,57663,231,57654,3,152,"2023-01-16 07:37:07"
2022,34,นราธิวาส,12,23352,12,23325,0,24,"2023-01-16 07:37:07"
2022,34,หนองบัวลำภู,39,33207,39,33207,1,72,"2023-01-16 07:37:07"
2022,34,ปัตตานี,3,32763,3,32628,2,82,"2023-01-16 07:37:07"
2022,34,นครสวรรค์,156,69615,156,69594,4,156,"2023-01-16 07:37:07"
2022,34,สุรินทร์,300,94410,300,94356,2,103,"2023-01-16 07:37:07"
2022,34,สมุทรปราการ,1428,318474,1428,317004,19,364,"2023-01-16 07:37:07"
2022,34,บึงกาฬ,3,30063,3,30051,0,20,"2023-01-16 07:37:07"
2022,34,สงขลา,312,104880,312,104472,1,141,"2023-01-16 07:37:07"
2022,34,เชียงใหม่,270,105366,270,105159,4,277,"2023-01-16 07:37:07"
2022,34,ระยอง,246,124422,246,124323,1,180,"2023-01-16 07:37:07"
2022,34,เชียงราย,108,16368,108,16263,0,122,"2023-01-16 07:37:07"
2022,34,พิจิตร,21,17442,21,17442,2,79,"2023-01-16 07:37:07"
2022,34,ชลบุรี,1206,342099,1200,336660,10,442,"2023-01-16 07:37:07"
2022,34,อำนาจเจริญ,0,22236,0,22224,0,35,"2023-01-16 07:37:07"
2022,34,ชัยนาท,0,12381,0,12381,1,9,"2023-01-16 07:37:07"
2022,34,สมุทรสงคราม,45,40248,45,40248,0,70,"2023-01-16 07:37:07"
2022,34,แพร่,153,27186,153,27174,0,66,"2023-01-16 07:37:07"
2022,34,เพชรบูรณ์,183,37053,183,37044,0,52,"2023-01-16 07:37:07"
2022,34,บุรีรัมย์,390,144411,390,144393,0,91,"2023-01-16 07:37:07"
2022,34,ภูเก็ต,141,159021,141,131364,2,147,"2023-01-16 07:37:07"
2022,34,ตาก,48,34830,48,34443,0,74,"2023-01-16 07:37:07"
2022,34,อ่างทอง,102,46101,102,46101,1,64,"2023-01-16 07:37:07"
2022,34,ขอนแก่น,540,164001,540,163935,4,162,"2023-01-16 07:37:07"
2022,34,ระนอง,39,31026,39,30861,0,24,"2023-01-16 07:37:07"
2022,34,นครพนม,90,40074,90,40071,10,73,"2023-01-16 07:37:07"
2022,34,กรุงเทพมหานคร,23877,1421388,23877,1415598,23,1314,"2023-01-16 07:37:07"
2022,34,สุราษฎร์ธานี,93,59964,93,58122,6,148,"2023-01-16 07:37:07"
2022,34,ทั้งประเทศ,37293,7025688,37287,6975495,195,10497,"2023-01-16 07:37:07"
2022,34,ฉะเชิงเทรา,156,120492,156,120477,2,109,"2023-01-16 07:37:07"
2022,34,สมุทรสาคร,324,169317,324,169314,5,144,"2023-01-16 07:37:07"
2022,34,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,34,นครศรีธรรมราช,165,231921,165,231918,3,231,"2023-01-16 07:37:07"
2022,34,พิษณุโลก,174,60549,174,60549,2,96,"2023-01-16 07:37:07"
2022,34,ร้อยเอ็ด,126,118047,126,118035,0,231,"2023-01-16 07:37:07"
2022,34,มุกดาหาร,27,20016,27,20010,3,45,"2023-01-16 07:37:07"
2022,34,อุทัยธานี,147,30786,147,30786,1,95,"2023-01-16 07:37:07"
2022,34,มหาสารคาม,147,81330,147,81309,0,106,"2023-01-16 07:37:07"
2022,34,ตรัง,111,30234,111,30213,0,72,"2023-01-16 07:37:07"
2022,34,ปราจีนบุรี,78,72987,78,72975,4,106,"2023-01-16 07:37:07"
2022,34,กาฬสินธุ์,174,70593,174,70587,3,159,"2023-01-16 07:37:07"
2022,34,จันทบุรี,210,58995,210,58950,1,55,"2023-01-16 07:37:07"
2022,34,อุบลราชธานี,336,117690,336,117636,2,287,"2023-01-16 07:37:07"
2022,34,พังงา,0,30228,0,29064,0,31,"2023-01-16 07:37:07"
2022,34,สุโขทัย,36,45858,36,45852,3,146,"2023-01-16 07:37:07"
2022,34,อุดรธานี,75,83874,75,83805,7,188,"2023-01-16 07:37:07"
2022,34,แม่ฮ่องสอน,36,7641,36,7641,0,38,"2023-01-16 07:37:07"
2022,34,พะเยา,36,17979,36,17979,0,57,"2023-01-16 07:37:07"
2022,34,ยโสธร,21,40329,21,40320,2,102,"2023-01-16 07:37:07"
2022,34,เลย,84,49050,84,49047,2,125,"2023-01-16 07:37:07"
2022,34,น่าน,18,35151,18,35142,2,30,"2023-01-16 07:37:07"
2022,34,ลำปาง,75,27675,75,27669,0,112,"2023-01-16 07:37:07"
2022,34,กาญจนบุรี,84,77868,84,77718,0,159,"2023-01-16 07:37:07"
2022,34,นนทบุรี,957,213531,957,213465,3,97,"2023-01-16 07:37:07"
2022,34,สกลนคร,180,60942,180,60936,0,143,"2023-01-16 07:37:07"
2022,34,กำแพงเพชร,0,50079,0,50070,0,129,"2023-01-16 07:37:07"
2022,34,นครนายก,165,36249,165,36249,5,93,"2023-01-16 07:37:07"
2022,34,อุตรดิตถ์,162,25227,162,25224,0,62,"2023-01-16 07:37:07"
2022,34,ตราด,198,27585,198,27225,3,116,"2023-01-16 07:37:07"
2022,34,สตูล,24,31383,24,31341,0,72,"2023-01-16 07:37:07"
2022,34,สระแก้ว,114,57153,114,55524,1,81,"2023-01-16 07:37:07"
2022,34,ลำพูน,42,3444,42,3441,3,36,"2023-01-16 07:37:07"
2022,34,กระบี่,156,37407,156,36528,1,99,"2023-01-16 07:37:07"
2022,34,ลพบุรี,81,46614,81,46602,6,205,"2023-01-16 07:37:07"
2022,34,นครราชสีมา,450,139044,450,139032,8,357,"2023-01-16 07:37:07"
2022,34,ศรีสะเกษ,15,88290,15,88260,0,214,"2023-01-16 07:37:07"
2022,34,เพชรบุรี,102,58782,102,58716,2,101,"2023-01-16 07:37:07"
2022,34,หนองคาย,30,66567,30,66204,2,72,"2023-01-16 07:37:07"
2022,34,นครปฐม,249,132444,249,132444,1,166,"2023-01-16 07:37:07"
2022,34,ชัยภูมิ,81,59625,81,59622,2,66,"2023-01-16 07:37:07"
2022,34,ประจวบคีรีขันธ์,228,69390,228,68337,0,108,"2023-01-16 07:37:07"
2022,34,สิงห์บุรี,66,24102,66,24099,2,77,"2023-01-16 07:37:07"
2022,34,ปทุมธานี,654,126495,654,126462,8,221,"2023-01-16 07:37:07"
2022,34,สุพรรณบุรี,66,96471,66,96456,0,158,"2023-01-16 07:37:07"
2022,34,ชุมพร,252,42048,252,42048,0,73,"2023-01-16 07:37:07"
2022,34,พัทลุง,3,70335,3,70335,1,96,"2023-01-16 07:37:07"
2022,34,ราชบุรี,204,119292,204,119289,2,192,"2023-01-16 07:37:07"
2022,35,พัทลุง,12,70347,12,70347,0,96,"2023-01-16 07:37:07"
2022,35,สุพรรณบุรี,75,96546,75,96531,0,158,"2023-01-16 07:37:07"
2022,35,ชุมพร,306,42354,306,42354,0,73,"2023-01-16 07:37:07"
2022,35,ปทุมธานี,483,126978,483,126945,4,225,"2023-01-16 07:37:07"
2022,35,ราชบุรี,381,119673,381,119670,2,194,"2023-01-16 07:37:07"
2022,35,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,35,มุกดาหาร,27,20043,27,20037,2,47,"2023-01-16 07:37:07"
2022,35,สมุทรสาคร,378,169695,378,169692,2,146,"2023-01-16 07:37:07"
2022,35,พิษณุโลก,84,60633,84,60633,0,96,"2023-01-16 07:37:07"
2022,35,นครศรีธรรมราช,342,232263,342,232260,2,233,"2023-01-16 07:37:07"
2022,35,ร้อยเอ็ด,117,118164,117,118152,5,236,"2023-01-16 07:37:07"
2022,35,พะเยา,24,18003,24,18003,0,57,"2023-01-16 07:37:07"
2022,35,สงขลา,384,105264,384,104856,3,144,"2023-01-16 07:37:07"
2022,35,บึงกาฬ,0,30063,0,30051,0,20,"2023-01-16 07:37:07"
2022,35,เชียงราย,315,16683,315,16578,1,123,"2023-01-16 07:37:07"
2022,35,ระยอง,171,124593,171,124494,2,182,"2023-01-16 07:37:07"
2022,35,เชียงใหม่,159,105525,159,105318,5,282,"2023-01-16 07:37:07"
2022,35,สระบุรี,171,57834,171,57825,5,157,"2023-01-16 07:37:07"
2022,35,ยะลา,15,29031,15,28989,0,77,"2023-01-16 07:37:07"
2022,35,พระนครศรีอยุธยา,78,105597,78,105597,6,125,"2023-01-16 07:37:07"
2022,35,นราธิวาส,9,23361,9,23334,0,24,"2023-01-16 07:37:07"
2022,35,สุรินทร์,519,94929,519,94875,2,105,"2023-01-16 07:37:07"
2022,35,ปัตตานี,0,32763,0,32628,1,83,"2023-01-16 07:37:07"
2022,35,นครสวรรค์,108,69723,108,69702,2,158,"2023-01-16 07:37:07"
2022,35,สมุทรปราการ,1266,319740,1266,318270,8,372,"2023-01-16 07:37:07"
2022,35,หนองบัวลำภู,15,33222,15,33222,2,74,"2023-01-16 07:37:07"
2022,35,สุราษฎร์ธานี,210,60174,210,58332,3,151,"2023-01-16 07:37:07"
2022,35,นครพนม,69,40143,69,40140,0,73,"2023-01-16 07:37:07"
2022,35,ฉะเชิงเทรา,153,120645,153,120630,3,112,"2023-01-16 07:37:07"
2022,35,ระนอง,60,31086,60,30921,0,24,"2023-01-16 07:37:07"
2022,35,ทั้งประเทศ,36804,7062492,36795,7012290,180,10677,"2023-01-16 07:37:07"
2022,35,กรุงเทพมหานคร,22929,1444317,22929,1438527,38,1352,"2023-01-16 07:37:07"
2022,35,ชัยนาท,0,12381,0,12381,0,9,"2023-01-16 07:37:07"
2022,35,อำนาจเจริญ,3,22239,3,22227,0,35,"2023-01-16 07:37:07"
2022,35,พิจิตร,0,17442,0,17442,2,81,"2023-01-16 07:37:07"
2022,35,สมุทรสงคราม,33,40281,33,40281,0,70,"2023-01-16 07:37:07"
2022,35,แพร่,51,27237,51,27225,0,66,"2023-01-16 07:37:07"
2022,35,ชลบุรี,1122,343221,1116,337776,12,454,"2023-01-16 07:37:07"
2022,35,อ่างทอง,69,46170,69,46170,0,64,"2023-01-16 07:37:07"
2022,35,บุรีรัมย์,420,144831,420,144813,0,91,"2023-01-16 07:37:07"
2022,35,เพชรบูรณ์,372,37425,372,37416,0,52,"2023-01-16 07:37:07"
2022,35,ตาก,90,34920,90,34533,0,74,"2023-01-16 07:37:07"
2022,35,ภูเก็ต,123,159144,123,131487,3,150,"2023-01-16 07:37:07"
2022,35,ขอนแก่น,531,164532,531,164466,3,165,"2023-01-16 07:37:07"
2022,35,น่าน,9,35160,9,35151,1,31,"2023-01-16 07:37:07"
2022,35,หนองคาย,36,66603,36,66240,1,73,"2023-01-16 07:37:07"
2022,35,นครปฐม,237,132681,237,132681,2,168,"2023-01-16 07:37:07"
2022,35,เพชรบุรี,114,58896,114,58830,2,103,"2023-01-16 07:37:07"
2022,35,ชัยภูมิ,72,59697,72,59694,2,68,"2023-01-16 07:37:07"
2022,35,ประจวบคีรีขันธ์,114,69504,114,68451,0,108,"2023-01-16 07:37:07"
2022,35,กาญจนบุรี,222,78090,222,77940,1,160,"2023-01-16 07:37:07"
2022,35,เลย,69,49119,69,49116,1,126,"2023-01-16 07:37:07"
2022,35,นนทบุรี,750,214281,750,214215,5,102,"2023-01-16 07:37:07"
2022,35,ยโสธร,54,40383,54,40374,1,103,"2023-01-16 07:37:07"
2022,35,สกลนคร,60,61002,60,60996,1,144,"2023-01-16 07:37:07"
2022,35,ลำปาง,78,27753,78,27747,1,113,"2023-01-16 07:37:07"
2022,35,ตรัง,120,30354,120,30333,0,72,"2023-01-16 07:37:07"
2022,35,จันทบุรี,297,59292,297,59247,2,57,"2023-01-16 07:37:07"
2022,35,กาฬสินธุ์,213,70806,213,70800,1,160,"2023-01-16 07:37:07"
2022,35,อุทัยธานี,138,30924,138,30924,0,95,"2023-01-16 07:37:07"
2022,35,ปราจีนบุรี,246,73233,246,73221,2,108,"2023-01-16 07:37:07"
2022,35,มหาสารคาม,120,81450,120,81429,0,106,"2023-01-16 07:37:07"
2022,35,อุบลราชธานี,504,118194,504,118140,3,290,"2023-01-16 07:37:07"
2022,35,พังงา,0,30228,0,29064,0,31,"2023-01-16 07:37:07"
2022,35,อุดรธานี,81,83955,81,83886,2,190,"2023-01-16 07:37:07"
2022,35,สุโขทัย,51,45909,51,45903,1,147,"2023-01-16 07:37:07"
2022,35,แม่ฮ่องสอน,15,7656,15,7656,0,38,"2023-01-16 07:37:07"
2022,35,ศรีสะเกษ,12,88302,12,88272,0,214,"2023-01-16 07:37:07"
2022,35,กระบี่,39,37446,39,36567,6,105,"2023-01-16 07:37:07"
2022,35,สระแก้ว,84,57237,84,55608,1,82,"2023-01-16 07:37:07"
2022,35,ลพบุรี,183,46797,183,46785,8,213,"2023-01-16 07:37:07"
2022,35,นครราชสีมา,501,139545,501,139533,6,363,"2023-01-16 07:37:07"
2022,35,ลำพูน,267,3711,267,3708,2,38,"2023-01-16 07:37:07"
2022,35,ตราด,192,27777,189,27414,3,119,"2023-01-16 07:37:07"
2022,35,อุตรดิตถ์,117,25344,117,25341,0,62,"2023-01-16 07:37:07"
2022,35,กำแพงเพชร,0,50079,0,50070,0,129,"2023-01-16 07:37:07"
2022,35,สิงห์บุรี,51,24153,51,24150,3,80,"2023-01-16 07:37:07"
2022,35,สตูล,12,31395,12,31353,1,73,"2023-01-16 07:37:07"
2022,35,นครนายก,72,36321,72,36321,3,96,"2023-01-16 07:37:07"
2022,36,สิงห์บุรี,390,24543,390,24540,2,82,"2023-01-16 07:37:07"
2022,36,กำแพงเพชร,771,50850,771,50841,0,129,"2023-01-16 07:37:07"
2022,36,ตราด,537,28314,534,27948,0,119,"2023-01-16 07:37:07"
2022,36,สตูล,306,31701,300,31653,0,73,"2023-01-16 07:37:07"
2022,36,อุตรดิตถ์,528,25872,528,25869,0,62,"2023-01-16 07:37:07"
2022,36,นครนายก,1026,37347,1026,37347,0,96,"2023-01-16 07:37:07"
2022,36,ชัยนาท,195,12576,195,12576,0,9,"2023-01-16 07:37:07"
2022,36,อำนาจเจริญ,381,22620,381,22608,0,35,"2023-01-16 07:37:07"
2022,36,แพร่,399,27636,399,27624,2,68,"2023-01-16 07:37:07"
2022,36,ชลบุรี,4902,348123,4863,342639,4,458,"2023-01-16 07:37:07"
2022,36,พิจิตร,189,17631,189,17631,3,84,"2023-01-16 07:37:07"
2022,36,สมุทรสงคราม,501,40782,501,40782,5,75,"2023-01-16 07:37:07"
2022,36,ระยอง,1809,126402,1809,126303,4,186,"2023-01-16 07:37:07"
2022,36,สงขลา,1941,107205,1938,106794,0,144,"2023-01-16 07:37:07"
2022,36,บึงกาฬ,714,30777,714,30765,0,20,"2023-01-16 07:37:07"
2022,36,เชียงราย,363,17046,363,16941,0,123,"2023-01-16 07:37:07"
2022,36,พะเยา,318,18321,318,18321,0,57,"2023-01-16 07:37:07"
2022,36,เชียงใหม่,1563,107088,1563,106881,10,292,"2023-01-16 07:37:07"
2022,36,ลพบุรี,639,47436,639,47424,2,215,"2023-01-16 07:37:07"
2022,36,พัทลุง,711,71058,711,71058,0,96,"2023-01-16 07:37:07"
2022,36,ราชบุรี,1662,121335,1662,121332,4,198,"2023-01-16 07:37:07"
2022,36,ชุมพร,573,42927,573,42927,0,73,"2023-01-16 07:37:07"
2022,36,ปทุมธานี,2226,129204,2226,129171,2,227,"2023-01-16 07:37:07"
2022,36,สุพรรณบุรี,2298,98844,2298,98829,1,159,"2023-01-16 07:37:07"
2022,36,พิษณุโลก,1020,61653,1020,61653,0,96,"2023-01-16 07:37:07"
2022,36,ไม่ระบุ,0,0,0,0,0,0,"2023-01-16 07:37:07"
2022,36,จันทบุรี,1377,60669,1377,60624,4,61,"2023-01-16 07:37:07"
2022,36,สมุทรสาคร,3126,172821,3126,172818,0,146,"2023-01-16 07:37:07"
2022,36,มุกดาหาร,258,20301,258,20295,2,49,"2023-01-16 07:37:07"
2022,36,นครศรีธรรมราช,2172,234435,2172,234432,3,236,"2023-01-16 07:37:07"
2022,36,ทั้งประเทศ,123984,7186476,123738,7136028,145,10822,"2023-01-16 07:37:07"
2022,36,ระนอง,456,31542,450,31371,0,24,"2023-01-16 07:37:07"
2022,36,นครพนม,813,40956,813,40953,4,77,"2023-01-16 07:37:07"
2022,36,ฉะเชิงเทรา,2289,122934,2289,122919,1,113,"2023-01-16 07:37:07"
2022,36,สุราษฎร์ธานี,531,60705,531,58863,1,152,"2023-01-16 07:37:07"
2022,36,กรุงเทพมหานคร,32952,1477269,32910,1471437,26,1378,"2023-01-16 07:37:07"
2022,36,สระบุรี,453,58287,453,58278,2,159,"2023-01-16 07:37:07"
2022,36,พระนครศรีอยุธยา,1338,106935,1338,106935,3,128,"2023-01-16 07:37:07"
2022,36,นราธิวาส,201,23562,201,23535,0,24,"2023-01-16 07:37:07"
2022,36,สุรินทร์,1785,96714,1785,96660,0,105,"2023-01-16 07:37:07"
2022,36,นครสวรรค์,1587,71310,1587,71289,2,160,"2023-01-16 07:37:07"
2022,36,ปัตตานี,246,33009,246,32874,1,84,"2023-01-16 07:37:07"
2022,36,สมุทรปราการ,3837,323577,3837,322107,11,383,"2023-01-16 07:37:07"
2022,36,หนองบัวลำภู,420,33642,420,33642,0,74,"2023-01-16 07:37:07"
2022,36,ศรีสะเกษ,1605,89907,1605,89877,0,214,"2023-01-16 07:37:07"
2022,36,ยะลา,171,29202,171,29160,0,77,"2023-01-16 07:37:07"
2022,36,ลำพูน,252,3963,252,3960,2,40,"2023-01-16 07:37:07"
2022,36,กระบี่,636,38082,636,37203,2,107,"2023-01-16 07:37:07"
2022,36,สระแก้ว,1140,58377,1095,56703,1,83,"2023-01-16 07:37:07"
2022,36,นครราชสีมา,2172,141717,2172,141705,5,368,"2023-01-16 07:37:07"
2022,36,ยโสธร,831,41214,831,41205,0,103,"2023-01-16 07:37:07"
2022,36,สกลนคร,1239,62241,1239,62235,0,144,"2023-01-16 07:37:07"
2022,36,เลย,1314,50433,1314,50430,1,127,"2023-01-16 07:37:07"
2022,36,กาญจนบุรี,1707,79797,1707,79647,3,163,"2023-01-16 07:37:07"
2022,36,ลำปาง,711,28464,711,28458,0,113,"2023-01-16 07:37:07"
2022,36,นนทบุรี,3255,217536,3255,217470,0,102,"2023-01-16 07:37:07"
2022,36,ขอนแก่น,2949,167481,2949,167415,4,169,"2023-01-16 07:37:07"
2022,36,บุรีรัมย์,2727,147558,2727,147540,2,93,"2023-01-16 07:37:07"
2022,36,ภูเก็ต,984,160128,900,132387,0,150,"2023-01-16 07:37:07"
2022,36,ตาก,384,35304,372,34905,1,75,"2023-01-16 07:37:07"
2022,36,เพชรบูรณ์,501,37926,501,37917,4,56,"2023-01-16 07:37:07"
2022,36,อ่างทอง,783,46953,783,46953,1,65,"2023-01-16 07:37:07"
2022,36,เพชรบุรี,729,59625,729,59559,1,104,"2023-01-16 07:37:07"
2022,36,ร้อยเอ็ด,1980,120144,1980,120132,0,236,"2023-01-16 07:37:07"
2022,36,หนองคาย,1362,67965,1362,67602,0,73,"2023-01-16 07:37:07"
2022,36,ประจวบคีรีขันธ์,1257,70761,1257,69708,5,113,"2023-01-16 07:37:07"
2022,36,น่าน,978,36138,978,36129,0,31,"2023-01-16 07:37:07"
2022,36,นครปฐม,2529,135210,2529,135210,1,169,"2023-01-16 07:37:07"
2022,36,ชัยภูมิ,918,60615,918,60612,2,70,"2023-01-16 07:37:07"
2022,36,อุบลราชธานี,2220,120414,2220,120360,2,292,"2023-01-16 07:37:07"
2022,36,อุดรธานี,1875,85830,1875,85761,4,194,"2023-01-16 07:37:07"
2022,36,แม่ฮ่องสอน,117,7773,117,7773,0,38,"2023-01-16 07:37:07"
2022,36,พังงา,324,30552,318,29382,0,31,"2023-01-16 07:37:07"
2022,36,สุโขทัย,933,46842,933,46836,2,149,"2023-01-16 07:37:07"
2022,36,มหาสารคาม,1635,83085,1635,83064,0,106,"2023-01-16 07:37:07"
2022,36,ตรัง,342,30696,342,30675,0,72,"2023-01-16 07:37:07"
2022,36,กาฬสินธุ์,1494,72300,1494,72294,1,161,"2023-01-16 07:37:07"
2022,36,อุทัยธานี,699,31623,699,31623,1,96,"2023-01-16 07:37:07"
2022,36,ปราจีนบุรี,1428,74661,1428,74649,1,109,"2023-01-16 07:37:07"
2022,37,ตรัง,96,30792,96,30771,0,72,"2023-01-16 07:37:07"
2022,37,ปราจีนบุรี,120,74781,120,74769,2,111,"2023-01-16 07:37:07"
2022,37,จันทบุรี,258,60927,258,60882,1,62,"2023-01-16 07:37:07"
2022,37,อุทัยธานี,99,31722,99,31722,1,97,"2023-01-16 07:37:07"
2022,37,กาฬสินธุ์,108,72408,108,72402,0,161,"2023-01-16 07:37:07"
2022,37,พระนครศรีอยุธยา,36,106971,36,106971,2,130,"2023-01-16 07:37:07"
2022,37,สระบุรี,138,58425,138,58416,2,161,"2023-01-16 07:37:07"
2022,37,เชียงราย,120,17166,120,17061,0,123,"2023-01-16 07:37:07"
